0.00	0.00
1.00	1.00
2.00	0.07
3.00	-0.27
4.00	-0.60
5.00	0.13
6.00	0.00
7.00	1.33
8.00	1.33
9.00	0.07
10.00	-0.80
11.00	-0.40
12.00	-1.33
13.00	1.20
14.00	0.73
15.00	0.13
16.00	0.40
17.00	-0.40
18.00	0.67
19.00	-0.20
20.00	-0.47
21.00	-1.27
22.00	0.20
23.00	2.80
24.00	1.47
25.00	0.60
26.00	0.67
27.00	0.47
28.00	-0.80
29.00	-1.07
30.00	0.47
31.00	1.13
32.00	0.00
33.00	0.53
34.00	-0.27
35.00	1.20
36.00	0.07
37.00	0.47
38.00	1.87
39.00	0.47
40.00	0.47
41.00	1.47
42.00	-0.53
43.00	-1.73
44.00	-0.67
45.00	0.73
46.00	-1.60
47.00	0.07
48.00	0.87
49.00	1.00
50.00	0.53
51.00	0.00
52.00	0.47
53.00	1.00
54.00	0.87
55.00	0.47
56.00	0.53
57.00	0.20
58.00	-1.20
59.00	-0.53
60.00	-0.40
61.00	-0.73
62.00	-0.73
63.00	-0.33
64.00	0.00
65.00	-1.13
66.00	0.80
67.00	-0.40
68.00	-1.93
69.00	-0.13
70.00	0.27
71.00	0.67
72.00	1.20
73.00	-0.33
74.00	0.80
75.00	0.13
76.00	0.07
77.00	1.00
78.00	0.87
79.00	0.67
80.00	1.13
81.00	1.07
82.00	0.60
83.00	-0.33
84.00	0.13
85.00	-0.93
86.00	-0.20
87.00	0.33
88.00	-0.60
89.00	0.67
90.00	0.40
91.00	0.33
92.00	0.40
93.00	0.80
94.00	0.73
95.00	0.73
96.00	2.13
97.00	3.33
98.00	-0.07
99.00	-1.13
100.00	1.07
101.00	-0.13
102.00	0.33
103.00	0.53
104.00	0.80
105.00	-1.47
106.00	-0.73
107.00	-0.27
108.00	0.20
109.00	0.73
110.00	1.00
111.00	0.00
112.00	1.00
113.00	0.87
114.00	0.53
115.00	0.07
116.00	0.40
117.00	4.40
118.00	2.87
119.00	4.40
120.00	1.80
121.00	1.80
122.00	0.40
123.00	-0.93
124.00	-0.13
125.00	-0.33
126.00	0.20
127.00	0.20
128.00	-0.20
129.00	1.00
130.00	-0.67
131.00	-0.47
132.00	-0.07
133.00	0.60
134.00	1.40
135.00	1.07
136.00	1.07
137.00	-0.80
138.00	-1.13
139.00	-1.67
140.00	0.13
141.00	0.27
142.00	0.47
143.00	-2.13
144.00	-0.67
145.00	0.73
146.00	0.27
147.00	0.13
148.00	0.33
149.00	1.00
150.00	1.13
151.00	1.07
152.00	-0.67
153.00	-0.13
154.00	0.60
155.00	0.60
156.00	0.13
157.00	0.47
158.00	-0.47
159.00	0.00
160.00	-0.27
161.00	0.07
162.00	-0.80
163.00	0.87
164.00	-0.27
165.00	-0.27
166.00	-0.80
167.00	-1.20
168.00	-0.40
169.00	-0.67
170.00	1.40
171.00	1.47
172.00	-0.87
173.00	-0.60
174.00	1.87
175.00	0.07
176.00	-0.47
177.00	-0.53
178.00	-1.13
179.00	-0.60
180.00	0.87
181.00	3.33
182.00	0.27
183.00	0.00
184.00	-0.13
185.00	-0.60
186.00	-0.13
187.00	0.13
188.00	1.47
189.00	-0.13
190.00	-2.07
191.00	0.07
192.00	-0.40
193.00	1.60
194.00	0.80
195.00	-0.67
196.00	-0.80
197.00	-1.00
198.00	-0.07
199.00	-0.27
200.00	0.60
201.00	0.20
202.00	-0.53
203.00	-0.07
204.00	0.00
205.00	0.80
206.00	-0.33
207.00	0.93
208.00	0.93
209.00	-0.67
210.00	-1.27
211.00	-0.67
212.00	0.27
213.00	0.07
214.00	0.27
215.00	0.87
216.00	1.07
217.00	1.47
218.00	-0.13
219.00	0.33
220.00	1.27
221.00	-0.80
222.00	-0.93
223.00	0.47
224.00	5.67
225.00	1.47
226.00	0.40
227.00	-0.47
228.00	-0.47
229.00	1.40
230.00	0.87
231.00	1.67
232.00	1.13
233.00	1.67
234.00	0.93
235.00	-0.40
236.00	-1.47
237.00	-0.13
238.00	0.47
239.00	-0.07
240.00	-0.67
241.00	0.93
242.00	0.40
243.00	1.00
244.00	-1.40
245.00	-1.80
246.00	-1.00
247.00	1.27
248.00	0.73
249.00	2.27
250.00	0.00
251.00	0.07
252.00	-0.20
253.00	0.87
254.00	0.47
255.00	0.40
256.00	1.27
257.00	0.27
258.00	0.20
259.00	0.53
260.00	-0.80
261.00	-0.47
262.00	0.27
263.00	0.27
264.00	-0.67
265.00	-0.27
266.00	0.07
267.00	-0.80
268.00	-0.33
269.00	0.40
270.00	0.87
271.00	-0.20
272.00	-0.80
273.00	0.47
274.00	1.20
275.00	1.00
276.00	0.13
277.00	-0.33
278.00	0.13
279.00	-0.60
280.00	-0.53
281.00	-1.20
282.00	-0.07
283.00	-0.87
284.00	0.20
285.00	-0.13
286.00	-0.13
287.00	0.73
288.00	-1.13
289.00	-0.47
290.00	0.20
291.00	0.20
292.00	0.27
293.00	0.07
294.00	-0.40
295.00	0.13
296.00	-0.47
