0.00	0.00
1.00	-2.93
2.00	-4.40
3.00	0.20
4.00	-1.00
5.00	-0.40
6.00	2.93
7.00	1.07
8.00	3.33
9.00	5.47
10.00	1.13
11.00	1.27
12.00	0.20
13.00	6.13
14.00	2.93
15.00	-0.13
16.00	-0.60
17.00	0.73
18.00	2.07
19.00	0.47
20.00	-1.73
21.00	-1.20
22.00	3.27
23.00	9.93
24.00	2.67
25.00	0.20
26.00	5.20
27.00	0.67
28.00	1.60
29.00	3.80
30.00	0.67
31.00	3.07
32.00	5.33
33.00	0.53
34.00	-3.60
35.00	1.07
36.00	2.67
37.00	-0.93
38.00	1.40
39.00	1.60
40.00	2.93
41.00	8.47
42.00	-0.20
43.00	-3.47
44.00	-2.13
45.00	1.13
46.00	1.53
47.00	-0.13
48.00	-1.13
49.00	-2.67
50.00	0.20
51.00	2.00
52.00	-1.27
53.00	2.87
54.00	4.60
55.00	3.40
56.00	0.87
57.00	2.47
58.00	3.33
59.00	-0.47
60.00	-2.20
61.00	-0.20
62.00	-0.60
63.00	-1.93
64.00	-4.00
65.00	-0.40
66.00	0.73
67.00	2.53
68.00	1.47
69.00	0.60
70.00	-0.60
71.00	3.33
72.00	3.40
73.00	0.40
74.00	3.07
75.00	4.67
76.00	2.93
77.00	5.93
78.00	2.93
79.00	1.67
80.00	-1.73
81.00	-2.33
82.00	-1.47
83.00	3.60
84.00	1.93
85.00	1.20
86.00	0.60
87.00	1.80
88.00	1.47
89.00	0.93
90.00	0.80
91.00	6.53
92.00	0.27
93.00	4.07
94.00	1.93
95.00	3.73
96.00	2.33
97.00	7.93
98.00	4.53
99.00	3.27
100.00	1.80
101.00	1.93
102.00	-0.13
103.00	0.93
104.00	-1.00
105.00	-4.13
106.00	-2.00
107.00	-0.13
108.00	1.53
109.00	1.13
110.00	2.00
111.00	2.20
112.00	3.53
113.00	1.20
114.00	0.33
115.00	2.40
116.00	1.80
117.00	18.27
118.00	5.60
119.00	14.80
120.00	5.33
121.00	6.40
122.00	3.47
123.00	0.53
124.00	1.53
125.00	1.40
126.00	-0.80
127.00	1.53
128.00	0.27
129.00	1.93
130.00	0.87
131.00	-0.07
132.00	-0.07
133.00	1.00
134.00	8.13
135.00	-2.20
136.00	2.73
137.00	0.73
138.00	-0.93
139.00	1.73
140.00	-2.73
141.00	-1.47
142.00	-1.07
143.00	-2.87
144.00	-0.33
145.00	-0.80
146.00	1.47
147.00	-1.27
148.00	-2.07
149.00	0.47
150.00	4.47
151.00	3.93
152.00	-1.60
153.00	2.53
154.00	-1.00
155.00	-1.87
156.00	0.07
157.00	0.40
158.00	-2.27
159.00	-2.53
160.00	-3.20
161.00	-1.40
162.00	2.60
163.00	3.47
164.00	3.20
165.00	0.47
166.00	-3.73
167.00	-3.13
168.00	1.13
169.00	3.33
170.00	0.27
171.00	1.13
172.00	0.87
173.00	-0.07
174.00	4.73
175.00	3.13
176.00	-0.87
177.00	-3.60
178.00	0.60
179.00	0.87
180.00	0.00
181.00	7.87
182.00	2.33
183.00	0.60
184.00	-3.80
185.00	1.00
186.00	3.27
187.00	2.27
188.00	5.07
189.00	0.93
190.00	-3.47
191.00	-0.53
192.00	-2.47
193.00	5.73
194.00	1.67
195.00	1.13
196.00	-1.20
197.00	0.60
198.00	1.33
199.00	1.67
200.00	2.93
201.00	2.67
202.00	4.07
203.00	1.53
204.00	-0.80
205.00	0.60
206.00	0.60
207.00	-1.07
208.00	0.40
209.00	-1.20
210.00	-1.27
211.00	-0.40
212.00	1.20
213.00	2.27
214.00	2.73
215.00	-1.27
216.00	0.67
217.00	1.80
218.00	-0.47
219.00	4.33
220.00	-0.13
221.00	-0.93
222.00	-2.87
223.00	2.00
224.00	14.07
225.00	-0.67
226.00	-0.67
227.00	2.47
228.00	-1.20
229.00	7.33
230.00	1.20
231.00	0.87
232.00	1.47
233.00	3.47
234.00	-0.07
235.00	-1.67
236.00	1.07
237.00	1.60
238.00	1.67
239.00	2.93
240.00	0.07
241.00	-0.13
242.00	-0.93
243.00	2.20
244.00	3.53
245.00	-0.13
246.00	1.20
247.00	-2.87
248.00	-1.53
249.00	2.27
250.00	1.13
251.00	3.20
252.00	0.73
253.00	1.80
254.00	0.67
255.00	0.93
256.00	1.73
257.00	-0.87
258.00	1.33
259.00	0.00
260.00	3.93
261.00	0.67
262.00	5.53
263.00	1.13
264.00	-0.20
265.00	-2.40
266.00	1.53
267.00	0.60
268.00	0.80
269.00	3.67
270.00	2.93
271.00	2.20
272.00	0.73
273.00	1.20
274.00	4.20
275.00	1.13
276.00	-2.27
277.00	1.93
278.00	0.73
279.00	-0.73
280.00	0.80
281.00	-2.47
282.00	-3.80
283.00	-2.73
284.00	0.53
285.00	-3.93
286.00	-1.80
287.00	0.53
