0.00	0.00
1.00	-1.33
2.00	2.80
3.00	-0.07
4.00	-0.33
5.00	-0.87
6.00	-1.87
7.00	0.67
8.00	1.93
9.00	-2.00
10.00	-0.47
11.00	2.00
12.00	4.80
13.00	1.67
14.00	-2.13
15.00	-2.40
16.00	-0.07
17.00	-0.27
18.00	0.27
19.00	-0.20
20.00	0.20
21.00	-2.93
22.00	0.13
23.00	2.73
24.00	-0.73
25.00	2.33
26.00	2.33
27.00	-0.40
28.00	3.80
29.00	2.20
30.00	-0.27
31.00	-0.13
32.00	-1.67
33.00	-0.47
34.00	-0.20
35.00	-1.47
36.00	1.27
37.00	3.67
38.00	2.40
39.00	1.20
40.00	2.73
41.00	1.20
42.00	-2.47
43.00	-0.73
44.00	-1.33
45.00	-0.40
46.00	-0.33
47.00	1.47
48.00	0.87
49.00	0.60
50.00	0.53
51.00	-1.20
52.00	-0.87
53.00	0.80
54.00	0.20
55.00	0.53
56.00	-0.73
57.00	0.93
58.00	0.33
59.00	0.73
60.00	1.67
61.00	-0.67
62.00	-1.27
63.00	0.80
64.00	2.00
65.00	2.73
66.00	-1.60
67.00	-3.53
68.00	1.13
69.00	-2.67
70.00	-3.73
71.00	0.20
72.00	1.20
73.00	0.47
74.00	-0.87
75.00	-1.53
76.00	-2.27
77.00	2.60
78.00	2.87
79.00	3.07
80.00	1.13
81.00	0.33
82.00	2.40
83.00	0.40
84.00	-0.53
85.00	-0.20
86.00	3.00
87.00	1.00
88.00	-0.13
89.00	3.80
90.00	1.40
91.00	-0.47
92.00	-0.93
93.00	2.60
94.00	1.60
95.00	3.20
96.00	0.40
97.00	3.67
98.00	1.67
99.00	0.73
100.00	-0.20
101.00	1.47
102.00	-0.27
103.00	3.47
104.00	5.20
105.00	1.40
106.00	1.73
107.00	3.93
108.00	-1.07
109.00	2.80
110.00	1.33
111.00	1.93
112.00	3.40
113.00	5.13
114.00	2.40
115.00	1.47
116.00	1.20
117.00	2.00
118.00	2.00
119.00	-0.07
120.00	5.00
121.00	-1.20
122.00	4.87
123.00	3.53
124.00	5.67
125.00	3.60
126.00	2.60
127.00	1.07
128.00	3.87
129.00	2.60
130.00	0.60
131.00	2.53
132.00	5.13
133.00	1.47
134.00	-1.67
135.00	3.73
136.00	1.80
137.00	3.27
138.00	5.20
139.00	3.53
140.00	2.53
141.00	4.93
142.00	4.53
143.00	5.47
144.00	2.20
145.00	5.40
146.00	2.13
147.00	3.13
148.00	3.20
149.00	1.13
150.00	1.93
151.00	4.00
152.00	5.87
153.00	3.27
154.00	2.07
155.00	3.47
156.00	2.07
157.00	5.20
158.00	3.60
159.00	7.33
160.00	3.93
161.00	3.00
162.00	6.80
163.00	5.80
164.00	4.47
165.00	6.33
166.00	7.33
167.00	4.80
168.00	6.73
169.00	3.53
170.00	3.07
171.00	9.53
172.00	8.80
173.00	8.80
174.00	6.47
175.00	7.67
176.00	9.67
177.00	15.80
178.00	14.33
179.00	18.93
180.00	20.27
181.00	19.80
182.00	19.00
183.00	25.93
184.00	30.27
185.00	30.60
186.00	29.13
187.00	33.53
188.00	36.93
189.00	33.13
190.00	45.33
191.00	56.87
192.00	66.67
193.00	87.47
194.00	121.20
195.00	200.60
196.00	565.33
197.00	1533.40
198.00	2995.53
199.00	3969.00
200.00	3972.00
201.00	3970.00
202.00	3970.00
203.00	3969.00
204.00	3785.20
205.00	468.80
206.00	185.87
207.00	123.40
208.00	85.87
209.00	66.13
210.00	55.87
211.00	42.80
212.00	36.60
213.00	31.60
214.00	29.73
215.00	22.53
216.00	20.07
217.00	19.33
218.00	19.13
219.00	12.60
220.00	11.73
221.00	9.20
222.00	10.73
223.00	10.27
224.00	10.07
225.00	8.33
226.00	7.40
227.00	8.67
228.00	13.60
229.00	14.93
230.00	18.47
231.00	25.53
232.00	31.60
233.00	24.60
234.00	13.93
235.00	9.73
236.00	7.40
237.00	6.40
238.00	6.13
239.00	6.53
240.00	4.60
241.00	6.67
242.00	8.07
243.00	7.80
244.00	5.07
245.00	7.80
246.00	6.87
247.00	6.47
248.00	4.73
249.00	5.33
250.00	4.33
251.00	6.80
252.00	3.73
253.00	2.87
254.00	2.60
255.00	3.53
256.00	5.20
257.00	3.67
258.00	6.00
259.00	5.13
260.00	4.60
261.00	6.07
262.00	4.00
263.00	5.00
264.00	2.20
265.00	1.87
266.00	0.53
267.00	4.87
268.00	4.13
269.00	5.67
270.00	5.93
271.00	8.00
272.00	10.53
273.00	8.40
274.00	12.13
275.00	12.33
276.00	13.93
277.00	12.80
278.00	9.27
279.00	9.13
280.00	6.53
281.00	5.27
282.00	0.93
283.00	4.60
284.00	5.40
285.00	1.07
286.00	-0.20
287.00	3.87
288.00	1.00
289.00	0.80
290.00	4.53
291.00	2.13
292.00	4.33
293.00	5.07
294.00	6.87
295.00	10.60
296.00	11.67
297.00	12.40
298.00	6.20
299.00	4.20
300.00	1.07
301.00	3.27
302.00	3.07
303.00	6.60
304.00	5.60
305.00	4.47
306.00	4.87
307.00	3.33
308.00	1.80
309.00	5.07
310.00	9.07
311.00	16.47
312.00	46.27
313.00	71.27
314.00	106.27
315.00	141.93
316.00	176.53
317.00	172.40
318.00	101.47
319.00	29.00
320.00	10.87
321.00	6.47
322.00	3.73
323.00	2.60
324.00	4.67
325.00	5.93
326.00	9.33
327.00	17.80
328.00	25.60
329.00	34.67
330.00	45.20
331.00	50.60
332.00	42.60
333.00	20.20
334.00	7.93
335.00	7.40
336.00	7.73
337.00	6.20
338.00	4.53
339.00	4.13
340.00	7.60
341.00	3.73
342.00	4.87
343.00	5.33
344.00	4.40
345.00	2.73
346.00	4.60
347.00	5.07
348.00	5.60
349.00	4.60
350.00	3.53
351.00	5.13
352.00	10.60
353.00	22.20
354.00	56.20
355.00	131.33
356.00	247.20
357.00	397.67
358.00	567.20
359.00	714.73
360.00	759.00
361.00	630.67
362.00	379.40
363.00	150.60
364.00	40.67
365.00	19.60
366.00	14.27
367.00	11.40
368.00	10.33
369.00	5.93
370.00	5.33
371.00	5.67
372.00	6.60
373.00	2.93
374.00	6.13
375.00	6.93
376.00	1.80
377.00	1.87
378.00	-0.13
