-99.5	0	
-98.5	0	
-97.5	0	
-96.5	0	
-95.5	0	
-94.5	0	
-93.5	0	
-92.5	0	
-91.5	1	
-90.5	0	
-89.5	0	
-88.5	0	
-87.5	1	
-86.5	0	
-85.5	1	
-84.5	0	
-83.5	0	
-82.5	0	
-81.5	0	
-80.5	0	
-79.5	0	
-78.5	0	
-77.5	0	
-76.5	0	
-75.5	2	
-74.5	1	
-73.5	2	
-72.5	0	
-71.5	0	
-70.5	0	
-69.5	0	
-68.5	1	
-67.5	0	
-66.5	1	
-65.5	2	
-64.5	0	
-63.5	0	
-62.5	1	
-61.5	1	
-60.5	6	
-59.5	3	
-58.5	0	
-57.5	3	
-56.5	2	
-55.5	4	
-54.5	3	
-53.5	5	
-52.5	4	
-51.5	3	
-50.5	1	
-49.5	4	
-48.5	5	
-47.5	11	
-46.5	9	
-45.5	7	
-44.5	9	
-43.5	9	
-42.5	9	
-41.5	9	
-40.5	17	
-39.5	17	
-38.5	16	
-37.5	23	
-36.5	16	
-35.5	22	
-34.5	23	
-33.5	29	
-32.5	31	
-31.5	46	
-30.5	52	
-29.5	38	
-28.5	53	
-27.5	53	
-26.5	71	
-25.5	65	
-24.5	72	
-23.5	61	
-22.5	88	
-21.5	85	
-20.5	104	
-19.5	102	
-18.5	100	
-17.5	95	
-16.5	119	
-15.5	147	
-14.5	142	
-13.5	125	
-12.5	148	
-11.5	170	
-10.5	168	
-9.5	158	
-8.5	172	
-7.5	174	
-6.5	170	
-5.5	183	
-4.5	180	
-3.5	197	
-2.5	186	
-1.5	204	
-0.5	201	
0.5	201	
1.5	173	
2.5	197	
3.5	202	
4.5	189	
5.5	211	
6.5	182	
7.5	187	
8.5	174	
9.5	207	
10.5	167	
11.5	150	
12.5	161	
13.5	147	
14.5	157	
15.5	153	
16.5	145	
17.5	97	
18.5	121	
19.5	89	
20.5	128	
21.5	102	
22.5	96	
23.5	84	
24.5	100	
25.5	70	
26.5	75	
27.5	75	
28.5	60	
29.5	46	
30.5	52	
31.5	64	
32.5	34	
33.5	33	
34.5	39	
35.5	32	
36.5	28	
37.5	29	
38.5	26	
39.5	24	
40.5	21	
41.5	18	
42.5	13	
43.5	13	
44.5	7	
45.5	8	
46.5	10	
47.5	6	
48.5	6	
49.5	10	
50.5	3	
51.5	8	
52.5	2	
53.5	5	
54.5	5	
55.5	3	
56.5	3	
57.5	4	
58.5	5	
59.5	1	
60.5	1	
61.5	1	
62.5	0	
63.5	1	
64.5	2	
65.5	3	
66.5	3	
67.5	0	
68.5	1	
69.5	2	
70.5	1	
71.5	2	
72.5	2	
73.5	1	
74.5	2	
75.5	0	
76.5	0	
77.5	1	
78.5	1	
79.5	0	
80.5	0	
81.5	1	
82.5	1	
83.5	0	
84.5	2	
85.5	1	
86.5	0	
87.5	0	
88.5	0	
89.5	0	
90.5	1	
91.5	0	
92.5	0	
93.5	0	
94.5	0	
95.5	1	
96.5	0	
97.5	1	
98.5	0	
99.5	2	
100.5	1	
101.5	0	
102.5	1	
103.5	0	
104.5	2	
105.5	0	
106.5	1	
107.5	0	
108.5	0	
109.5	0	
110.5	0	
111.5	1	
112.5	0	
113.5	0	
114.5	0	
115.5	0	
116.5	0	
117.5	0	
118.5	0	
119.5	1	
120.5	0	
121.5	0	
122.5	0	
123.5	0	
124.5	0	
125.5	0	
126.5	1	
127.5	0	
128.5	0	
129.5	1	
130.5	1	
131.5	0	
132.5	1	
133.5	1	
134.5	0	
135.5	0	
136.5	1	
137.5	1	
138.5	0	
139.5	0	
140.5	0	
141.5	0	
142.5	2	
143.5	1	
144.5	0	
145.5	1	
146.5	0	
147.5	0	
148.5	0	
149.5	1	
150.5	0	
151.5	0	
152.5	0	
153.5	0	
154.5	1	
155.5	0	
156.5	0	
157.5	0	
158.5	1	
159.5	0	
160.5	2	
161.5	3	
162.5	1	
163.5	1	
164.5	0	
165.5	0	
166.5	1	
167.5	0	
168.5	0	
169.5	0	
170.5	0	
171.5	0	
172.5	0	
173.5	1	
174.5	0	
175.5	0	
176.5	0	
177.5	0	
178.5	1	
179.5	0	
180.5	1	
181.5	1	
182.5	1	
183.5	1	
184.5	0	
185.5	0	
186.5	0	
187.5	1	
188.5	0	
189.5	1	
190.5	0	
191.5	3	
192.5	0	
193.5	1	
194.5	2	
195.5	2	
196.5	0	
197.5	0	
198.5	0	
199.5	0	
200.5	0	
201.5	1	
202.5	1	
203.5	2	
204.5	1	
205.5	0	
206.5	0	
207.5	0	
208.5	0	
209.5	1	
210.5	0	
211.5	0	
212.5	1	
213.5	0	
214.5	1	
215.5	0	
216.5	2	
217.5	0	
218.5	1	
219.5	1	
220.5	0	
221.5	1	
222.5	1	
223.5	1	
224.5	0	
225.5	0	
226.5	0	
227.5	0	
228.5	0	
229.5	0	
230.5	0	
231.5	0	
232.5	2	
233.5	0	
234.5	1	
235.5	0	
236.5	0	
237.5	1	
238.5	1	
239.5	1	
240.5	1	
241.5	2	
242.5	1	
243.5	3	
244.5	0	
245.5	1	
246.5	3	
247.5	1	
248.5	3	
249.5	4	
250.5	4	
251.5	1	
252.5	3	
253.5	5	
254.5	7	
255.5	8	
256.5	3	
257.5	2	
258.5	6	
259.5	5	
260.5	4	
261.5	8	
262.5	7	
263.5	4	
264.5	6	
265.5	13	
266.5	10	
267.5	14	
268.5	15	
269.5	13	
270.5	20	
271.5	11	
272.5	11	
273.5	8	
274.5	23	
275.5	27	
276.5	27	
277.5	31	
278.5	30	
279.5	37	
280.5	44	
281.5	41	
282.5	48	
283.5	35	
284.5	55	
285.5	54	
286.5	64	
287.5	68	
288.5	63	
289.5	79	
290.5	84	
291.5	105	
292.5	83	
293.5	104	
294.5	109	
295.5	123	
296.5	131	
297.5	168	
298.5	158	
299.5	164	
300.5	165	
301.5	176	
302.5	190	
303.5	201	
304.5	195	
305.5	226	
306.5	257	
307.5	250	
308.5	262	
309.5	280	
310.5	282	
311.5	340	
312.5	352	
313.5	332	
314.5	365	
315.5	364	
316.5	351	
317.5	405	
318.5	447	
319.5	425	
320.5	436	
321.5	435	
322.5	453	
323.5	456	
324.5	462	
325.5	445	
326.5	477	
327.5	559	
328.5	556	
329.5	545	
330.5	545	
331.5	524	
332.5	518	
333.5	541	
334.5	565	
335.5	554	
336.5	574	
337.5	561	
338.5	535	
339.5	524	
340.5	562	
341.5	534	
342.5	545	
343.5	534	
344.5	551	
345.5	598	
346.5	513	
347.5	513	
348.5	492	
349.5	500	
350.5	506	
351.5	443	
352.5	459	
353.5	466	
354.5	437	
355.5	408	
356.5	415	
357.5	396	
358.5	384	
359.5	365	
360.5	372	
361.5	336	
362.5	322	
363.5	340	
364.5	293	
365.5	288	
366.5	286	
367.5	216	
368.5	245	
369.5	256	
370.5	214	
371.5	207	
372.5	194	
373.5	181	
374.5	188	
375.5	150	
376.5	159	
377.5	156	
378.5	119	
379.5	146	
380.5	115	
381.5	100	
382.5	113	
383.5	82	
384.5	80	
385.5	78	
386.5	68	
387.5	52	
388.5	63	
389.5	53	
390.5	55	
391.5	44	
392.5	50	
393.5	43	
394.5	51	
395.5	30	
396.5	30	
397.5	29	
398.5	29	
399.5	20	
400.5	25	
401.5	20	
402.5	24	
403.5	19	
404.5	14	
405.5	14	
406.5	15	
407.5	12	
408.5	10	
409.5	9	
410.5	14	
411.5	5	
412.5	8	
413.5	14	
414.5	8	
415.5	12	
416.5	7	
417.5	9	
418.5	8	
419.5	4	
420.5	9	
421.5	10	
422.5	2	
423.5	10	
424.5	9	
425.5	7	
426.5	5	
427.5	8	
428.5	3	
429.5	5	
430.5	6	
431.5	5	
432.5	5	
433.5	5	
434.5	8	
435.5	3	
436.5	8	
437.5	2	
438.5	3	
439.5	2	
440.5	7	
441.5	10	
442.5	4	
443.5	6	
444.5	5	
445.5	8	
446.5	5	
447.5	9	
448.5	5	
449.5	5	
450.5	4	
451.5	3	
452.5	6	
453.5	3	
454.5	4	
455.5	5	
456.5	9	
457.5	5	
458.5	8	
459.5	5	
460.5	3	
461.5	5	
462.5	6	
463.5	3	
464.5	3	
465.5	6	
466.5	5	
467.5	10	
468.5	2	
469.5	3	
470.5	4	
471.5	6	
472.5	2	
473.5	10	
474.5	5	
475.5	4	
476.5	1	
477.5	7	
478.5	3	
479.5	5	
480.5	7	
481.5	8	
482.5	10	
483.5	3	
484.5	9	
485.5	7	
486.5	6	
487.5	5	
488.5	6	
489.5	6	
490.5	6	
491.5	5	
492.5	3	
493.5	2	
494.5	4	
495.5	5	
496.5	8	
497.5	10	
498.5	2	
499.5	6	
500.5	5	
501.5	9	
502.5	9	
503.5	4	
504.5	6	
505.5	11	
506.5	5	
507.5	8	
508.5	6	
509.5	3	
510.5	9	
511.5	5	
512.5	3	
513.5	6	
514.5	8	
515.5	9	
516.5	8	
517.5	10	
518.5	7	
519.5	6	
520.5	7	
521.5	3	
522.5	3	
523.5	10	
524.5	5	
525.5	5	
526.5	6	
527.5	4	
528.5	6	
529.5	6	
530.5	5	
531.5	4	
532.5	6	
533.5	8	
534.5	9	
535.5	9	
536.5	6	
537.5	7	
538.5	9	
539.5	9	
540.5	6	
541.5	8	
542.5	5	
543.5	3	
544.5	2	
545.5	8	
546.5	4	
547.5	4	
548.5	6	
549.5	5	
550.5	7	
551.5	6	
552.5	6	
553.5	4	
554.5	10	
555.5	4	
556.5	13	
557.5	5	
558.5	6	
559.5	7	
560.5	11	
561.5	10	
